name,year,team_name,age,lg_name,pos_name,PTS,AST
Anthony Miller,1997,Atlanta Hawks,25,NBA,PF,0,0
Anthony Miller,1998,Atlanta Hawks,26,NBA,PF,79,3
Anthony Miller,1999,Houston Rockets,27,NBA,PF,70,7
Anthony Miller,2000,Houston Rockets,28,NBA,PF,130,16
Anthony Miller,2001,TOT,29,NBA,PF,2,0
Anthony Miller,2005,Atlanta Hawks,33,NBA,PF,4,1
Bill Miller,1949,TOT,24,BAA,no pos,53,20
Bob Miller,1984,San Antonio Spurs,27,NBA,PF,4,1
Brad Miller,1999,Charlotte Hornets,22,NBA,C,238,22
Brad Miller,2000,Charlotte Hornets,23,NBA,C,423,45
Brad Miller,2001,Chicago Bulls,24,NBA,C,505,107
Brad Miller,2002,TOT,25,NBA,C,1032,152
Brad Miller,2003,Indiana Pacers,26,NBA,C,955,193
Brad Miller,2004,Sacramento Kings,27,NBA,PF,1014,312
Brad Miller,2005,Sacramento Kings,28,NBA,C,876,220
Brad Miller,2006,Sacramento Kings,29,NBA,C,1182,374
Brad Miller,2007,Sacramento Kings,30,NBA,C,568,224
Brad Miller,2008,Sacramento Kings,31,NBA,C,964,264
Brad Miller,2009,TOT,32,NBA,C,831,234
Brad Miller,2010,Chicago Bulls,33,NBA,C,719,154
Brad Miller,2011,Houston Rockets,34,NBA,C,382,145
Brad Miller,2012,Minnesota Timberwolves,35,NBA,C,35,24
Darius Miller,2013,New Orleans Pelicans,22,NBA,SF,118,44
Darius Miller,2014,New Orleans Pelicans,23,NBA,SF,200,43
Darius Miller,2015,New Orleans Pelicans,24,NBA,SF,2,2
Dick Miller,1981,TOT,22,NBA,SF,8,5
Eddie Miller,1953,TOT,21,NBA,C,733,115
Eddie Miller,1954,Baltimore Bullets,22,NBA,C,719,95
Harry Miller,1947,Toronto Huskies,23,BAA,no pos,152,42
Jay Miller,1968,Atlanta Hawks,24,NBA,SF,20,1
Jay Miller,1969,TOT,25,ABA,SF,430,29
Jay Miller,1970,Indiana Pacers,26,ABA,SF,191,16
Jay Miller,1971,Indiana Pacers,27,ABA,SF,8,1
Larry Miller,1969,Utah Stars,22,ABA,SG,1328,177
Larry Miller,1970,TOT,23,ABA,SG,872,147
Larry Miller,1971,Spirits of St. Louis,24,ABA,SG,938,167
Larry Miller,1972,Spirits of St. Louis,25,ABA,SG,1529,235
Larry Miller,1973,San Diego Sails,26,ABA,SG,1206,281
Larry Miller,1974,TOT,27,ABA,SG,713,144
Larry Miller,1975,Utah Stars,28,ABA,SG,9,4
Mike Miller,2001,Orlando Magic,20,NBA,SF,975,140
Mike Miller,2002,Orlando Magic,21,NBA,SF,956,198
Mike Miller,2003,TOT,22,NBA,SF,1011,170
Mike Miller,2004,Memphis Grizzlies,23,NBA,SF,722,232
Mike Miller,2005,Memphis Grizzlies,24,NBA,SF,1022,220
Mike Miller,2006,Memphis Grizzlies,25,NBA,SG,1014,200
Mike Miller,2007,Memphis Grizzlies,26,NBA,SG,1293,298
Mike Miller,2008,Memphis Grizzlies,27,NBA,SG,1147,240
Mike Miller,2009,Minnesota Timberwolves,28,NBA,SF,722,326
Mike Miller,2010,Washington Wizards,29,NBA,SG,586,212
Mike Miller,2011,Miami Heat,30,NBA,SG,228,51
Mike Miller,2012,Miami Heat,31,NBA,SG,237,42
Mike Miller,2013,Miami Heat,32,NBA,SF,281,99
Mike Miller,2014,Memphis Grizzlies,33,NBA,SF,579,130
Mike Miller,2015,Cleveland Cavaliers,34,NBA,SF,89,37
Oliver Miller,1993,Phoenix Suns,22,NBA,C,313,118
Oliver Miller,1994,Phoenix Suns,23,NBA,C,636,244
Oliver Miller,1995,Detroit Pistons,24,NBA,PF,545,93
Oliver Miller,1996,Toronto Raptors,25,NBA,PF,982,219
Oliver Miller,1997,TOT,26,NBA,C,294,87
Oliver Miller,1998,Toronto Raptors,27,NBA,C,401,196
Oliver Miller,1999,Sacramento Kings,28,NBA,C,10,0
Oliver Miller,2000,Phoenix Suns,29,NBA,C,323,68
Oliver Miller,2004,Minnesota Timberwolves,33,NBA,C,121,36
Quincy Miller,2013,Denver Nuggets,20,NBA,PF,9,3
Quincy Miller,2014,Denver Nuggets,21,NBA,PF,257,26
Quincy Miller,2015,Sacramento Kings,22,NBA,PF,15,2
Reggie Miller,1988,Indiana Pacers,22,NBA,SG,822,132
Reggie Miller,1989,Indiana Pacers,23,NBA,SG,1181,227
Reggie Miller,1990,Indiana Pacers,24,NBA,SG,2016,311
Reggie Miller,1991,Indiana Pacers,25,NBA,SG,1855,331
Reggie Miller,1992,Indiana Pacers,26,NBA,SG,1695,314
Reggie Miller,1993,Indiana Pacers,27,NBA,SG,1736,262
Reggie Miller,1994,Indiana Pacers,28,NBA,SG,1574,248
Reggie Miller,1995,Indiana Pacers,29,NBA,SG,1588,242
Reggie Miller,1996,Indiana Pacers,30,NBA,SG,1606,253
Reggie Miller,1997,Indiana Pacers,31,NBA,SG,1751,273
Reggie Miller,1998,Indiana Pacers,32,NBA,SG,1578,171
Reggie Miller,1999,Indiana Pacers,33,NBA,SG,920,112
Reggie Miller,2000,Indiana Pacers,34,NBA,SG,1470,187
Reggie Miller,2001,Indiana Pacers,35,NBA,SG,1527,260
Reggie Miller,2002,Indiana Pacers,36,NBA,SG,1304,253
Reggie Miller,2003,Indiana Pacers,37,NBA,SG,882,170
Reggie Miller,2004,Indiana Pacers,38,NBA,SG,800,249
Reggie Miller,2005,Indiana Pacers,39,NBA,SG,974,146
Walt Miller,1947,Pittsburgh Ironmen,31,BAA,no pos,23,6
Chris Mills,1994,Cleveland Cavaliers,24,NBA,SF,743,128
Chris Mills,1995,Cleveland Cavaliers,25,NBA,SF,986,154
Chris Mills,1996,Cleveland Cavaliers,26,NBA,SF,1205,188
Chris Mills,1997,Cleveland Cavaliers,27,NBA,SF,1072,198
Chris Mills,1998,New York Knicks,28,NBA,SF,776,133
Chris Mills,1999,Golden State Warriors,29,NBA,SF,483,103
Chris Mills,2000,Golden State Warriors,30,NBA,SF,322,47
Chris Mills,2001,Golden State Warriors,31,NBA,SF,180,18
Chris Mills,2002,Golden State Warriors,32,NBA,SF,489,72
Chris Mills,2003,Golden State Warriors,33,NBA,PF,101,22
John Mills,1947,Pittsburgh Ironmen,27,BAA,no pos,181,9
Patrick Mills,2010,Portland Trail Blazers,21,NBA,PG,26,5
Patrick Mills,2011,Portland Trail Blazers,22,NBA,PG,353,109
Patrick Mills,2012,San Antonio Spurs,23,NBA,PG,165,39
Patrick Mills,2013,San Antonio Spurs,24,NBA,PG,294,62
Patrick Mills,2014,San Antonio Spurs,25,NBA,PG,826,149
Patrick Mills,2015,San Antonio Spurs,26,NBA,PG,163,26
Terry Mills,1991,TOT,23,NBA,PF,315,33
Terry Mills,1992,Brooklyn Nets,24,NBA,PF,742,84
Terry Mills,1993,Detroit Pistons,25,NBA,PF,1199,111
Terry Mills,1994,Detroit Pistons,26,NBA,PF,1381,177
Terry Mills,1995,Detroit Pistons,27,NBA,PF,1118,160
Terry Mills,1996,Detroit Pistons,28,NBA,PF,769,98
Terry Mills,1997,Detroit Pistons,29,NBA,PF,857,99
Terry Mills,1998,Miami Heat,30,NBA,PF,212,39
Terry Mills,1999,Miami Heat,31,NBA,PF,9,0
Terry Mills,2000,Detroit Pistons,32,NBA,PF,548,85
Terry Mills,2001,Indiana Pacers,33,NBA,PF,25,5
Elijah Millsap,2015,Utah Jazz,27,NBA,SG,69,15
Paul Millsap,2007,Utah Jazz,21,NBA,PF,559,62
Paul Millsap,2008,Utah Jazz,22,NBA,PF,661,81
Paul Millsap,2009,Utah Jazz,23,NBA,PF,1028,138
Paul Millsap,2010,Utah Jazz,24,NBA,PF,954,131
Paul Millsap,2011,Utah Jazz,25,NBA,PF,1315,187
Paul Millsap,2012,Utah Jazz,26,NBA,PF,1061,150
Paul Millsap,2013,Utah Jazz,27,NBA,PF,1135,201
Paul Millsap,2014,Atlanta Hawks,28,NBA,PF,1328,232
Paul Millsap,2015,Atlanta Hawks,29,NBA,PF,827,146
Harold Miner,1993,Miami Heat,21,NBA,SG,750,73
Harold Miner,1994,Miami Heat,22,NBA,SG,661,95
Harold Miner,1995,Miami Heat,23,NBA,PG,329,69
Harold Miner,1996,Cleveland Cavaliers,24,NBA,SG,61,8
Yao Ming,2003,Houston Rockets,22,NBA,C,1104,137
Yao Ming,2004,Houston Rockets,23,NBA,C,1431,122
Yao Ming,2005,Houston Rockets,24,NBA,C,1465,61
Yao Ming,2006,Houston Rockets,25,NBA,C,1271,85
Yao Ming,2007,Houston Rockets,26,NBA,C,1202,94
Yao Ming,2008,Houston Rockets,27,NBA,C,1209,129
Yao Ming,2009,Houston Rockets,28,NBA,C,1514,137
Yao Ming,2011,Houston Rockets,30,NBA,C,51,4
Dirk Minniefield,1986,Cleveland Cavaliers,25,NBA,PG,417,269
Dirk Minniefield,1987,TOT,26,NBA,PG,509,348
Dirk Minniefield,1988,TOT,27,NBA,PG,261,228
Dave Minor,1952,Baltimore Bullets,29,NBA,SG,471,160
Dave Minor,1953,TOT,30,NBA,PG,406,128
Greg Minor,1995,Boston Celtics,23,NBA,SG,377,66
Greg Minor,1996,Boston Celtics,24,NBA,SG,746,146
Greg Minor,1997,Boston Celtics,25,NBA,SF,220,34
Greg Minor,1998,Boston Celtics,26,NBA,SG,345,88
Greg Minor,1999,Boston Celtics,27,NBA,SG,214,50
Mark Minor,1973,Boston Celtics,22,NBA,SF,5,2
Nikola Mirotic,2015,Chicago Bulls,23,NBA,PF,368,51
Wat Misaka,1948,New York Knicks,24,BAA,no pos,7,0
Jason Miskiri,2000,Charlotte Hornets,24,NBA,PG,0,1
Leland Mitchell,1968,Memphis Sounds,26,ABA,SG,321,73
Mike Mitchell,1979,Cleveland Cavaliers,23,NBA,SF,855,60
Mike Mitchell,1980,Cleveland Cavaliers,24,NBA,SF,1820,93
Mike Mitchell,1981,Cleveland Cavaliers,25,NBA,SF,2012,139
Mike Mitchell,1982,TOT,26,NBA,SF,1726,82
Mike Mitchell,1983,San Antonio Spurs,27,NBA,SF,1591,98
Mike Mitchell,1984,San Antonio Spurs,28,NBA,SF,1839,93
Mike Mitchell,1985,San Antonio Spurs,29,NBA,SF,1824,151
Mike Mitchell,1986,San Antonio Spurs,30,NBA,SF,1921,188
Mike Mitchell,1987,San Antonio Spurs,31,NBA,SF,509,38
Mike Mitchell,1988,San Antonio Spurs,32,NBA,SF,919,68
Murray Mitchell,1950,Anderson Packers,26,NBA,no pos,2,2
Sam Mitchell,1990,Minnesota Timberwolves,26,NBA,PF,1012,89
Sam Mitchell,1991,Minnesota Timberwolves,27,NBA,PF,1197,133
Sam Mitchell,1992,Minnesota Timberwolves,28,NBA,PF,825,94
Sam Mitchell,1993,Indiana Pacers,29,NBA,SF,584,76
Sam Mitchell,1994,Indiana Pacers,30,NBA,PF,362,65
Sam Mitchell,1995,Indiana Pacers,31,NBA,SF,529,61
Sam Mitchell,1996,Minnesota Timberwolves,32,NBA,SF,844,74
Sam Mitchell,1997,Minnesota Timberwolves,33,NBA,SF,766,79
Sam Mitchell,1998,Minnesota Timberwolves,34,NBA,SF,1000,107
Sam Mitchell,1999,Minnesota Timberwolves,35,NBA,SF,561,98
Sam Mitchell,2000,Minnesota Timberwolves,36,NBA,SF,427,111
Sam Mitchell,2001,Minnesota Timberwolves,37,NBA,SF,285,57
Sam Mitchell,2002,Minnesota Timberwolves,38,NBA,SF,244,45
Todd Mitchell,1989,TOT,22,NBA,SF,123,21
Tony Mitchell,2014,Milwaukee Bucks,24,NBA,SF,6,1
Tony Mitchell,2014,Detroit Pistons,21,NBA,PF,22,2
Steve Mix,1970,Detroit Pistons,22,NBA,SF,119,15
Steve Mix,1971,Detroit Pistons,23,NBA,SF,290,34
Steve Mix,1972,TOT,24,ABA,no pos,39,4
Steve Mix,1974,Philadelphia 76ers,26,NBA,PF,1218,152
Steve Mix,1975,Philadelphia 76ers,27,NBA,PF,719,99
Steve Mix,1976,Philadelphia 76ers,28,NBA,SF,1129,216
Steve Mix,1977,Philadelphia 76ers,29,NBA,SF,791,152
Steve Mix,1978,Philadelphia 76ers,30,NBA,SF,757,174
Steve Mix,1979,Philadelphia 76ers,31,NBA,SF,691,121
Steve Mix,1980,Philadelphia 76ers,32,NBA,SF,937,149
Steve Mix,1981,Philadelphia 76ers,33,NBA,SF,776,114
Steve Mix,1982,Philadelphia 76ers,34,NBA,SF,541,93
Steve Mix,1983,TOT,35,NBA,SF,350,70
Bill Mlkvy,1953,Golden State Warriors,22,NBA,SF,181,62
Cuttino Mobley,1999,Houston Rockets,23,NBA,PG,487,121
Cuttino Mobley,2000,Houston Rockets,24,NBA,SG,1277,208
Cuttino Mobley,2001,Houston Rockets,25,NBA,SG,1538,195
Cuttino Mobley,2002,Houston Rockets,26,NBA,SG,1606,187
Cuttino Mobley,2003,Houston Rockets,27,NBA,SG,1280,208
Cuttino Mobley,2004,Houston Rockets,28,NBA,SG,1260,258
Cuttino Mobley,2005,TOT,29,NBA,SG,1134,188
Cuttino Mobley,2006,Los Angeles Clippers,30,NBA,SF,1170,238
Cuttino Mobley,2007,Los Angeles Clippers,31,NBA,SG,1077,198
Cuttino Mobley,2008,Los Angeles Clippers,32,NBA,SG,984,202
Cuttino Mobley,2009,Los Angeles Clippers,33,NBA,SG,151,12
Eric Mobley,1995,Milwaukee Bucks,24,NBA,C,180,21
Eric Mobley,1996,TOT,25,NBA,C,188,22
Eric Mobley,1997,Memphis Grizzlies,26,NBA,C,72,14
Doug Moe,1968,Memphis Sounds,29,ABA,SF,1884,202
Doug Moe,1969,Virginia Squires,30,ABA,SF,1423,151
Doug Moe,1970,Spirits of St. Louis,31,ABA,SF,1382,425
Doug Moe,1971,Virginia Squires,32,ABA,SF,1017,270
Doug Moe,1972,Virginia Squires,33,ABA,SF,455,149
Larry Moffett,1978,Houston Rockets,23,NBA,SF,16,7
Leo Mogus,1947,TOT,25,BAA,no pos,753,84
Leo Mogus,1949,TOT,27,BAA,no pos,521,104
Leo Mogus,1950,Golden State Warriors,28,NBA,no pos,562,99
Leo Mogus,1951,Golden State Warriors,29,NBA,no pos,139,32
Nazr Mohammed,1999,Philadelphia 76ers,21,NBA,C,42,2
Nazr Mohammed,2000,Philadelphia 76ers,22,NBA,C,54,2
Nazr Mohammed,2001,TOT,23,NBA,C,441,19
Nazr Mohammed,2002,Atlanta Hawks,24,NBA,C,795,33
Nazr Mohammed,2003,Atlanta Hawks,25,NBA,C,160,6
Nazr Mohammed,2004,TOT,26,NBA,C,592,36
Nazr Mohammed,2005,TOT,27,NBA,C,731,34
Nazr Mohammed,2006,San Antonio Spurs,28,NBA,C,493,40
Nazr Mohammed,2007,Detroit Pistons,29,NBA,C,286,9
Nazr Mohammed,2008,TOT,30,NBA,C,639,72
Nazr Mohammed,2009,Charlotte Hornets,31,NBA,C,104,8
Nazr Mohammed,2010,Charlotte Hornets,32,NBA,C,459,28
Nazr Mohammed,2011,TOT,33,NBA,C,535,23
Nazr Mohammed,2012,Oklahoma City Thunder,34,NBA,C,171,14
Nazr Mohammed,2013,Chicago Bulls,35,NBA,C,166,26
Nazr Mohammed,2014,Chicago Bulls,36,NBA,C,124,20
Nazr Mohammed,2015,Chicago Bulls,37,NBA,C,11,1
Jerome Moiso,2001,Boston Celtics,22,NBA,C,35,3
Jerome Moiso,2002,Charlotte Hornets,23,NBA,C,16,4
Jerome Moiso,2003,New Orleans Pelicans,24,NBA,C,205,22
Jerome Moiso,2004,Toronto Raptors,25,NBA,PF,102,8
Jerome Moiso,2005,TOT,26,NBA,PF,28,1
Paul Mokeski,1980,Houston Rockets,23,NBA,C,29,2
Paul Mokeski,1981,Detroit Pistons,24,NBA,C,568,135
Paul Mokeski,1982,TOT,25,NBA,C,216,35
Paul Mokeski,1983,TOT,26,NBA,C,288,49
Paul Mokeski,1984,Milwaukee Bucks,27,NBA,C,255,44
Paul Mokeski,1985,Milwaukee Bucks,28,NBA,C,491,99
Paul Mokeski,1986,Milwaukee Bucks,29,NBA,C,143,30
Paul Mokeski,1987,Milwaukee Bucks,30,NBA,C,150,22
Paul Mokeski,1988,Milwaukee Bucks,31,NBA,C,251,22
Paul Mokeski,1989,Milwaukee Bucks,32,NBA,C,165,36
Paul Mokeski,1990,Cleveland Cavaliers,33,NBA,C,151,17
Paul Mokeski,1991,Golden State Warriors,34,NBA,C,57,9
Jack Molinas,1954,Detroit Pistons,22,NBA,SF,370,51
Wayne Molis,1967,New York Knicks,23,NBA,C,45,2
Wayne Molis,1968,TOT,24,ABA,C,235,39
Sidney Moncrief,1980,Milwaukee Bucks,22,NBA,SG,654,133
Sidney Moncrief,1981,Milwaukee Bucks,23,NBA,SG,1122,264
Sidney Moncrief,1982,Milwaukee Bucks,24,NBA,SG,1581,382
Sidney Moncrief,1983,Milwaukee Bucks,25,NBA,SG,1712,300
Sidney Moncrief,1984,Milwaukee Bucks,26,NBA,SG,1654,358
Sidney Moncrief,1985,Milwaukee Bucks,27,NBA,PG,1585,382
Sidney Moncrief,1986,Milwaukee Bucks,28,NBA,PG,1471,357
Sidney Moncrief,1987,Milwaukee Bucks,29,NBA,SG,460,121
Sidney Moncrief,1988,Milwaukee Bucks,30,NBA,SG,603,204
Sidney Moncrief,1989,Milwaukee Bucks,31,NBA,PG,752,188
Sidney Moncrief,1991,Atlanta Hawks,33,NBA,SG,337,104
Eric Money,1975,Detroit Pistons,19,NBA,SG,319,101
Eric Money,1976,Detroit Pistons,20,NBA,PG,1043,338
Eric Money,1977,Detroit Pistons,21,NBA,PG,748,243
Eric Money,1978,Detroit Pistons,22,NBA,PG,1414,356
Eric Money,1979,TOT,23,NBA,PG,1058,331
Eric Money,1980,TOT,24,NBA,SG,629,254
Sergei Monia,2006,TOT,22,NBA,SF,77,19
Earl Monroe,1968,Washington Wizards,23,NBA,SG,1991,349
Earl Monroe,1969,Washington Wizards,24,NBA,SG,2065,392
Earl Monroe,1970,Washington Wizards,25,NBA,PG,1922,402
Earl Monroe,1971,Washington Wizards,26,NBA,PG,1732,354
Earl Monroe,1972,TOT,27,NBA,SG,749,142
Earl Monroe,1973,New York Knicks,28,NBA,SG,1163,288
Earl Monroe,1974,New York Knicks,29,NBA,SG,573,110
Earl Monroe,1975,New York Knicks,30,NBA,SG,1633,270
Earl Monroe,1976,New York Knicks,31,NBA,SG,1574,304
Earl Monroe,1977,New York Knicks,32,NBA,SG,1533,366
Earl Monroe,1978,New York Knicks,33,NBA,SG,1354,361
Earl Monroe,1979,New York Knicks,34,NBA,SG,787,189
Earl Monroe,1980,New York Knicks,35,NBA,SG,378,67
Greg Monroe,2011,Detroit Pistons,20,NBA,C,751,105
Greg Monroe,2012,Detroit Pistons,21,NBA,C,1015,152
Greg Monroe,2013,Detroit Pistons,22,NBA,C,1298,281
Greg Monroe,2014,Detroit Pistons,23,NBA,PF,1249,171
Greg Monroe,2015,Detroit Pistons,24,NBA,PF,706,93
Rodney Monroe,1992,Atlanta Hawks,23,NBA,SF,131,27
Howie Montgomery,1963,Golden State Warriors,22,NBA,SF,144,21
